Year,Value
1996,0.373192814
1997,0.0
1998,2.569929621
1999,0.0
2000,0.7167200029999999
2001,2.117440297
2002,0.348948792
2003,0.693310593
2004,0.0
2005,0.681252278
2006,0.333454488
2007,0.0
2008,0.9509952159999999
2009,0.626236818
2010,0.629663445
2011,1.884114403
2012,1.564577955
2013,0.93209096
2014,0.921175051
2015,0.607718019
2016,0.0
2017,1.4777640840000001
