Year,Value
1996,0.373192814
1997,0.0
1998,0.36713280299999995
1999,1.088091922
2000,1.0750800040000001
2001,0.705813432
2002,0.348948792
2003,0.693310593
2004,0.688302302
2005,0.0
2006,1.000363465
2007,0.0
2008,0.0
2009,0.313118409
2010,1.25932689
2011,0.314019067
2012,0.0
2013,0.0
2014,0.30705835
2015,0.0
2016,0.30072565100000004
2017,0.5911056339999999
2018,0.28698522
2019,0.0
