Year,Value
2000,0.097058824
2001,0.097058824
2002,0.097058824
2003,0.097058824
2004,0.097058824
2005,0.097058824
2006,0.097058824
2007,0.097058824
2008,0.097058824
2009,0.097058824
2010,0.097058824
2011,0.097058824
2012,0.21005882399999998
2013,0.21005882399999998
2014,0.21005882399999998
2015,0.18235294100000002
2016,0.15294117599999998
2017,0.15294117599999998
